Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","643","Russian Federation","156","China, mainland","5922","Export value","0141","Soya beans","2021","2021","1000 USD","297248","A","Official figure"
"TM","Detailed trade matrix","702","Singapore","156","China, mainland","5910","Export quantity","0141","Soya beans","1987","1987","t","469","A","Official figure"
"TM","Detailed trade matrix","702","Singapore","156","China, mainland","5910","Export quantity","0141","Soya beans","2001","2001","t","5","A","Official figure"
"TM","Detailed trade matrix","702","Singapore","156","China, mainland","5910","Export quantity","0141","Soya beans","2009","2009","t","0","A","Official figure"
"TM","Detailed trade matrix","702","Singapore","156","China, mainland","5910","Export quantity","0141","Soya beans","2010","2010","t","0","A","Official figure"
"TM","Detailed trade matrix","702","Singapore","156","China, mainland","5910","Export quantity","0141","Soya beans","2011","2011","t","0","A","Official figure"
"TM","Detailed trade matrix","702","Singapore","156","China, mainland","5910","Export quantity","0141","Soya beans","2013","2013","t","25","A","Official figure"
"TM","Detailed trade matrix","702","Singapore","156","China, mainland","5910","Export quantity","0141","Soya beans","2015","2015","t","1572.38","A","Official figure"
"TM","Detailed trade matrix","702","Singapore","156","China, mainland","5922","Export value","0141","Soya beans","1987","1987","1000 USD","162","A","Official figure"
"TM","Detailed trade matrix","702","Singapore","156","China, mainland","5922","Export value","0141","Soya beans","2001","2001","1000 USD","4","A","Official figure"
"TM","Detailed trade matrix","702","Singapore","156","China, mainland","5922","Export value","0141","Soya beans","2009","2009","1000 USD","0","A","Official figure"
"TM","Detailed trade matrix","702","Singapore","156","China, mainland","5922","Export value","0141","Soya beans","2010","2010","1000 USD","0","A","Official figure"
"TM","Detailed trade matrix","702","Singapore","156","China, mainland","5922","Export value","0141","Soya beans","2011","2011","1000 USD","0","A","Official figure"
"TM","Detailed trade matrix","702","Singapore","156","China, mainland","5922","Export value","0141","Soya beans","2013","2013","1000 USD","14","A","Official figure"
"TM","Detailed trade matrix","702","Singapore","156","China, mainland","5922","Export value","0141","Soya beans","2015","2015","1000 USD","762","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","156","China, mainland","5910","Export quantity","0141","Soya beans","2004","2004","t","0","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","156","China, mainland","5910","Export quantity","0141","Soya beans","2009","2009","t","1042","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","156","China, mainland","5910","Export quantity","0141","Soya beans","2010","2010","t","2300","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","156","China, mainland","5910","Export quantity","0141","Soya beans","2012","2012","t","3212","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","156","China, mainland","5910","Export quantity","0141","Soya beans","2013","2013","t","1628","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","156","China, mainland","5910","Export quantity","0141","Soya beans","2014","2014","t","38","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","156","China, mainland","5910","Export quantity","0141","Soya beans","2019","2019","t","0","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","156","China, mainland","5910","Export quantity","0141","Soya beans","2023","2023","t","0","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","156","China, mainland","5922","Export value","0141","Soya beans","2004","2004","1000 USD","1","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","156","China, mainland","5922","Export value","0141","Soya beans","2009","2009","1000 USD","455","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","156","China, mainland","5922","Export value","0141","Soya beans","2010","2010","1000 USD","1066","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","156","China, mainland","5922","Export value","0141","Soya beans","2012","2012","1000 USD","1749","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","156","China, mainland","5922","Export value","0141","Soya beans","2013","2013","1000 USD","1087","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","156","China, mainland","5922","Export value","0141","Soya beans","2014","2014","1000 USD","31","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","156","China, mainland","5922","Export value","0141","Soya beans","2019","2019","1000 USD","0","A","Official figure"
"TM","Detailed trade matrix","710","South Africa","156","China, mainland","5922","Export value","0141","Soya beans","2023","2023","1000 USD","0","A","Official figure"
"TM","Detailed trade matrix","724","Spain","156","China, mainland","5910","Export quantity","0141","Soya beans","2003","2003","t","45","A","Official figure"
"TM","Detailed trade matrix","724","Spain","156","China, mainland","5910","Export quantity","0141","Soya beans","2007","2007","t","1","A","Official figure"
"TM","Detailed trade matrix","724","Spain","156","China, mainland","5910","Export quantity","0141","Soya beans","2018","2018","t","0","A","Official figure"
"TM","Detailed trade matrix","724","Spain","156","China, mainland","5922","Export value","0141","Soya beans","2003","2003","1000 USD","38","A","Official figure"
"TM","Detailed trade matrix","724","Spain","156","China, mainland","5922","Export value","0141","Soya beans","2007","2007","1000 USD","5","A","Official figure"
"TM","Detailed trade matrix","724","Spain","156","China, mainland","5922","Export value","0141","Soya beans","2018","2018","1000 USD","0","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","156","China, mainland","5910","Export quantity","0141","Soya beans","2014","2014","t","0.35","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","156","China, mainland","5910","Export quantity","0141","Soya beans","2017","2017","t","0","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","156","China, mainland","5922","Export value","0141","Soya beans","2014","2014","1000 USD","1","A","Official figure"
"TM","Detailed trade matrix","752","Sweden","156","China, mainland","5922","Export value","0141","Soya beans","2017","2017","1000 USD","0","A","Official figure"
"TM","Detailed trade matrix","764","Thailand","156","China, mainland","5910","Export quantity","0141","Soya beans","2004","2004","t","22","A","Official figure"
"TM","Detailed trade matrix","764","Thailand","156","China, mainland","5910","Export quantity","0141","Soya beans","2005","2005","t","43","A","Official figure"
"TM","Detailed trade matrix","764","Thailand","156","China, mainland","5910","Export quantity","0141","Soya beans","2007","2007","t","128","A","Official figure"
"TM","Detailed trade matrix","764","Thailand","156","China, mainland","5910","Export quantity","0141","Soya beans","2008","2008","t","0","A","Official figure"
"TM","Detailed trade matrix","764","Thailand","156","China, mainland","5910","Export quantity","0141","Soya beans","2010","2010","t","45","A","Official figure"
"TM","Detailed trade matrix","764","Thailand","156","China, mainland","5910","Export quantity","0141","Soya beans","2011","2011","t","0","A","Official figure"
"TM","Detailed trade matrix","764","Thailand","156","China, mainland","5910","Export quantity","0141","Soya beans","2012","2012","t","0","A","Official figure"
"TM","Detailed trade matrix","764","Thailand","156","China, mainland","5910","Export quantity","0141","Soya beans","2019","2019","t","94.5","A","Official figure"
"TM","Detailed trade matrix","764","Thailand","156","China, mainland","5910","Export quantity","0141","Soya beans","2020","2020","t","40","A","Official figure"
"TM","Detailed trade matrix","764","Thailand","156","China, mainland","5910","Export quantity","0141","Soya beans","2023","2023","t","3.55","A","Official figure"
"TM","Detailed trade matrix","764","Thailand","156","China, mainland","5922","Export value","0141","Soya beans","2004","2004","1000 USD","13","A","Official figure"
"TM","Detailed trade matrix","764","Thailand","156","China, mainland","5922","Export value","0141","Soya beans","2005","2005","1000 USD","31","A","Official figure"
"TM","Detailed trade matrix","764","Thailand","156","China, mainland","5922","Export value","0141","Soya beans","2007","2007","1000 USD","22","A","Official figure"
"TM","Detailed trade matrix","764","Thailand","156","China, mainland","5922","Export value","0141","Soya beans","2008","2008","1000 USD","0","A","Official figure"
"TM","Detailed trade matrix","764","Thailand","156","China, mainland","5922","Export value","0141","Soya beans","2010","2010","1000 USD","282","A","Official figure"
"TM","Detailed trade matrix","764","Thailand","156","China, mainland","5922","Export value","0141","Soya beans","2011","2011","1000 USD","0","A","Official figure"
"TM","Detailed trade matrix","764","Thailand","156","China, mainland","5922","Export value","0141","Soya beans","2012","2012","1000 USD","0","A","Official figure"
"TM","Detailed trade matrix","764","Thailand","156","China, mainland","5922","Export value","0141","Soya beans","2019","2019","1000 USD","54","A","Official figure"
"TM","Detailed trade matrix","764","Thailand","156","China, mainland","5922","Export value","0141","Soya beans","2020","2020","1000 USD","105","A","Official figure"
"TM","Detailed trade matrix","764","Thailand","156","China, mainland","5922","Export value","0141","Soya beans","2023","2023","1000 USD","53","A","Official figure"
"TM","Detailed trade matrix","768","Togo","156","China, mainland","5910","Export quantity","0141","Soya beans","2013","2013","t","1086","A","Official figure"
"TM","Detailed trade matrix","768","Togo","156","China, mainland","5910","Export quantity","0141","Soya beans","2016","2016","t","60","A","Official figure"
"TM","Detailed trade matrix","768","Togo","156","China, mainland","5910","Export quantity","0141","Soya beans","2018","2018","t","220.46","A","Official figure"
"TM","Detailed trade matrix","768","Togo","156","China, mainland","5910","Export quantity","0141","Soya beans","2022","2022","t","37","A","Official figure"
"TM","Detailed trade matrix","768","Togo","156","China, mainland","5910","Export quantity","0141","Soya beans","2023","2023","t","293.25","A","Official figure"
"TM","Detailed trade matrix","768","Togo","156","China, mainland","5922","Export value","0141","Soya beans","2013","2013","1000 USD","579","A","Official figure"
"TM","Detailed trade matrix","768","Togo","156","China, mainland","5922","Export value","0141","Soya beans","2016","2016","1000 USD","17","A","Official figure"
"TM","Detailed trade matrix","768","Togo","156","China, mainland","5922","Export value","0141","Soya beans","2018","2018","1000 USD","20","A","Official figure"
"TM","Detailed trade matrix","768","Togo","156","China, mainland","5922","Export value","0141","Soya beans","2022","2022","1000 USD","56","A","Official figure"
"TM","Detailed trade matrix","768","Togo","156","China, mainland","5922","Export value","0141","Soya beans","2023","2023","1000 USD","54","A","Official figure"
"TM","Detailed trade matrix","792","Türkiye","156","China, mainland","5910","Export quantity","0141","Soya beans","2022","2022","t","1.18","A","Official figure"
"TM","Detailed trade matrix","792","Türkiye","156","China, mainland","5922","Export value","0141","Soya beans","2022","2022","1000 USD","1","A","Official figure"
"TM","Detailed trade matrix","800","Uganda","156","China, mainland","5910","Export quantity","0141","Soya beans","2012","2012","t","159","A","Official figure"
"TM","Detailed trade matrix","800","Uganda","156","China, mainland","5910","Export quantity","0141","Soya beans","2016","2016","t","137.24","A","Official figure"
"TM","Detailed trade matrix","800","Uganda","156","China, mainland","5922","Export value","0141","Soya beans","2012","2012","1000 USD","76","A","Official figure"
"TM","Detailed trade matrix","800","Uganda","156","China, mainland","5922","Export value","0141","Soya beans","2016","2016","1000 USD","160","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","156","China, mainland","5910","Export quantity","0141","Soya beans","2013","2013","t","131","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","156","China, mainland","5910","Export quantity","0141","Soya beans","2015","2015","t","1435.75","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","156","China, mainland","5910","Export quantity","0141","Soya beans","2016","2016","t","9473.09","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","156","China, mainland","5910","Export quantity","0141","Soya beans","2017","2017","t","15403.07","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","156","China, mainland","5910","Export quantity","0141","Soya beans","2018","2018","t","312","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","156","China, mainland","5910","Export quantity","0141","Soya beans","2019","2019","t","34131.22","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","156","China, mainland","5910","Export quantity","0141","Soya beans","2020","2020","t","67581.1","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","156","China, mainland","5910","Export quantity","0141","Soya beans","2021","2021","t","42428.09","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","156","China, mainland","5910","Export quantity","0141","Soya beans","2022","2022","t","37517.12","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","156","China, mainland","5910","Export quantity","0141","Soya beans","2023","2023","t","33719","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","156","China, mainland","5922","Export value","0141","Soya beans","2013","2013","1000 USD","58","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","156","China, mainland","5922","Export value","0141","Soya beans","2015","2015","1000 USD","509","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","156","China, mainland","5922","Export value","0141","Soya beans","2016","2016","1000 USD","3630","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","156","China, mainland","5922","Export value","0141","Soya beans","2017","2017","1000 USD","5881","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","156","China, mainland","5922","Export value","0141","Soya beans","2018","2018","1000 USD","131","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","156","China, mainland","5922","Export value","0141","Soya beans","2019","2019","1000 USD","11852","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","156","China, mainland","5922","Export value","0141","Soya beans","2020","2020","1000 USD","23882","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","156","China, mainland","5922","Export value","0141","Soya beans","2021","2021","1000 USD","22144","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","156","China, mainland","5922","Export value","0141","Soya beans","2022","2022","1000 USD","15972","A","Official figure"
"TM","Detailed trade matrix","804","Ukraine","156","China, mainland","5922","Export value","0141","Soya beans","2023","2023","1000 USD","12167","A","Official figure"
"TM","Detailed trade matrix","784","United Arab Emirates","156","China, mainland","5910","Export quantity","0141","Soya beans","2017","2017","t","0.7","A","Official figure"
"TM","Detailed trade matrix","784","United Arab Emirates","156","China, mainland","5922","Export value","0141","Soya beans","2017","2017","1000 USD","1","A","Official figure"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","156","China, mainland","5910","Export quantity","0141","Soya beans","1998","1998","t","10","A","Official figure"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","156","China, mainland","5910","Export quantity","0141","Soya beans","2002","2002","t","4","A","Official figure"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","156","China, mainland","5910","Export quantity","0141","Soya beans","2012","2012","t","24","A","Official figure"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","156","China, mainland","5910","Export quantity","0141","Soya beans","2014","2014","t","24","A","Official figure"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","156","China, mainland","5910","Export quantity","0141","Soya beans","2017","2017","t","24","A","Official figure"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","156","China, mainland","5910","Export quantity","0141","Soya beans","2023","2023","t","15.25","A","Official figure"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","156","China, mainland","5922","Export value","0141","Soya beans","1998","1998","1000 USD","7","A","Official figure"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","156","China, mainland","5922","Export value","0141","Soya beans","2002","2002","1000 USD","18","A","Official figure"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","156","China, mainland","5922","Export value","0141","Soya beans","2012","2012","1000 USD","40","A","Official figure"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","156","China, mainland","5922","Export value","0141","Soya beans","2014","2014","1000 USD","40","A","Official figure"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","156","China, mainland","5922","Export value","0141","Soya beans","2017","2017","1000 USD","54","A","Official figure"
"TM","Detailed trade matrix","826","United Kingdom of Great Britain and Northern Ireland","156","China, mainland","5922","Export value","0141","Soya beans","2023","2023","1000 USD","3","A","Official figure"
"TM","Detailed trade matrix","834","United Republic of Tanzania","156","China, mainland","5910","Export quantity","0141","Soya beans","2021","2021","t","1073.25","A","Official figure"
"TM","Detailed trade matrix","834","United Republic of Tanzania","156","China, mainland","5910","Export quantity","0141","Soya beans","2022","2022","t","14362.37","A","Official figure"
"TM","Detailed trade matrix","834","United Republic of Tanzania","156","China, mainland","5910","Export quantity","0141","Soya beans","2023","2023","t","34676.08","A","Official figure"
"TM","Detailed trade matrix","834","United Republic of Tanzania","156","China, mainland","5922","Export value","0141","Soya beans","2021","2021","1000 USD","541","A","Official figure"
"TM","Detailed trade matrix","834","United Republic of Tanzania","156","China, mainland","5922","Export value","0141","Soya beans","2022","2022","1000 USD","8348","A","Official figure"
"TM","Detailed trade matrix","834","United Republic of Tanzania","156","China, mainland","5922","Export value","0141","Soya beans","2023","2023","1000 USD","18024","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","1986","1986","t","92998","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","1987","1987","t","429131","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","1992","1992","t","135617","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","1993","1993","t","98223","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","1994","1994","t","32999","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","1995","1995","t","199150","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","1996","1996","t","1494756","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","1997","1997","t","1524839","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","1998","1998","t","1238523","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","1999","1999","t","1819875","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","2000","2000","t","5230677","X","Figure from external organization"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","2001","2001","t","5436344","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","2002","2002","t","4382417","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","2003","2003","t","10864620","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","2004","2004","t","9402546","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","2005","2005","t","9395010","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","2006","2006","t","10327590","X","Figure from external organization"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","2007","2007","t","11771590","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","2008","2008","t","16581880","X","Figure from external organization"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","2009","2009","t","22893690","X","Figure from external organization"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","2010","2010","t","24343800","X","Figure from external organization"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","2011","2011","t","20604630","X","Figure from external organization"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","2012","2012","t","26344920","X","Figure from external organization"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","2013","2013","t","24648640","X","Figure from external organization"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","2014","2014","t","30844848.25","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","2015","2015","t","27317813.01","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","2016","2016","t","35969507.64","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","2017","2017","t","31689830.36","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","2018","2018","t","8235392.06","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","2019","2019","t","22575972.46","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","2020","2020","t","34708471.29","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","2021","2021","t","27313977.87","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","2022","2022","t","30395674.27","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export quantity","0141","Soya beans","2023","2023","t","26602542.39","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","1986","1986","1000 USD","19374","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","1987","1987","1000 USD","85895","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","1992","1992","1000 USD","29682","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","1993","1993","1000 USD","23000","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","1994","1994","1000 USD","8645","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","1995","1995","1000 USD","50657","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","1996","1996","1000 USD","414476","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","1997","1997","1000 USD","410960","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","1998","1998","1000 USD","273508","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","1999","1999","1000 USD","347870","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","2000","2000","1000 USD","1007661","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","2001","2001","1000 USD","1012486","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","2002","2002","1000 USD","888742","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","2003","2003","1000 USD","2830335","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","2004","2004","1000 USD","2328762","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","2005","2005","1000 USD","2253056","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","2006","2006","1000 USD","2529825","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","2007","2007","1000 USD","4117420","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","2008","2008","1000 USD","9126703","X","Figure from external organization"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","2009","2009","1000 USD","9211490","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","2010","2010","1000 USD","11685030","X","Figure from external organization"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","2011","2011","1000 USD","11744520","X","Figure from external organization"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","2012","2012","1000 USD","14973150","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","2013","2013","1000 USD","13365380","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","2014","2014","1000 USD","14476314","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","2015","2015","1000 USD","10523097","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","2016","2016","1000 USD","14181677","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","2017","2017","1000 USD","12224802","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","2018","2018","1000 USD","3119336","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","2019","2019","1000 USD","7988877","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","2020","2020","1000 USD","14202646","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","2021","2021","1000 USD","14102154","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","2022","2022","1000 USD","17871585","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5922","Export value","0141","Soya beans","2023","2023","1000 USD","15163713","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5910","Export quantity","0141","Soya beans","1988","1988","t","21507","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5910","Export quantity","0141","Soya beans","1989","1989","t","3000","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5910","Export quantity","0141","Soya beans","2005","2005","t","28503","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5910","Export quantity","0141","Soya beans","2006","2006","t","77029","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5910","Export quantity","0141","Soya beans","2007","2007","t","43994","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5910","Export quantity","0141","Soya beans","2008","2008","t","77198","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5910","Export quantity","0141","Soya beans","2009","2009","t","135169","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5910","Export quantity","0141","Soya beans","2010","2010","t","400316","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5910","Export quantity","0141","Soya beans","2011","2011","t","473757","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5910","Export quantity","0141","Soya beans","2012","2012","t","869701","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5910","Export quantity","0141","Soya beans","2013","2013","t","1216265","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5910","Export quantity","0141","Soya beans","2014","2014","t","1020275.99","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5910","Export quantity","0141","Soya beans","2015","2015","t","771615.92","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5910","Export quantity","0141","Soya beans","2016","2016","t","386757.36","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5910","Export quantity","0141","Soya beans","2017","2017","t","1362162.74","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5910","Export quantity","0141","Soya beans","2018","2018","t","542974","A","Official figure"
"TM","Detailed trade matrix","858","Uruguay","156","China, mainland","5910","Export quantity","0141","Soya beans","2019","2019","t","1499481.4","A","Official figure"
